Generating concrete workflow
2022.05.09 14:37:42.939 GMT: [WARNING]  --dax option is deprecated. The abstract workflow is passed via the last positional argument on the commandline. 
2022.05.09 14:37:44.002 GMT: [DEBUG]   
2022.05.09 14:37:44.002 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000135 
2022.05.09 14:37:44.002 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.002 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.002 GMT: [DEBUG]  Adding relation inference_ID0_ID0000135 -> stage_out_local_local_0_3 
2022.05.09 14:37:44.002 GMT: [DEBUG]  Adding relation inference_ID0_ID0000135 -> stage_out_local_local_0_3 
2022.05.09 14:37:44.002 GMT: [DEBUG]  Directory for job inference_ID0_ID0000017 is inference 
2022.05.09 14:37:44.002 GMT: [DEBUG]   
2022.05.09 14:37:44.003 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000017 
2022.05.09 14:37:44.003 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Adding relation inference_ID0_ID0000017 -> stage_out_local_local_0_4 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Adding relation inference_ID0_ID0000017 -> stage_out_local_local_0_4 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Directory for job inference_ID0_ID0000137 is inference 
2022.05.09 14:37:44.003 GMT: [DEBUG]   
2022.05.09 14:37:44.003 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000137 
2022.05.09 14:37:44.003 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Adding relation inference_ID0_ID0000137 -> stage_out_local_local_0_5 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Adding relation inference_ID0_ID0000137 -> stage_out_local_local_0_5 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Directory for job inference_ID0_ID0000011 is inference 
2022.05.09 14:37:44.003 GMT: [DEBUG]   
2022.05.09 14:37:44.003 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000011 
2022.05.09 14:37:44.003 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.003 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000011 -> stage_out_local_local_0_6 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000011 -> stage_out_local_local_0_6 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Directory for job inference_ID0_ID0000131 is inference 
2022.05.09 14:37:44.004 GMT: [DEBUG]   
2022.05.09 14:37:44.004 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000131 
2022.05.09 14:37:44.004 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000131 -> stage_out_local_local_0_7 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000131 -> stage_out_local_local_0_7 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Directory for job inference_ID0_ID0000013 is inference 
2022.05.09 14:37:44.004 GMT: [DEBUG]   
2022.05.09 14:37:44.004 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000013 
2022.05.09 14:37:44.004 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000013 -> stage_out_local_local_0_8 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Adding relation inference_ID0_ID0000013 -> stage_out_local_local_0_8 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Directory for job inference_ID0_ID0000133 is inference 
2022.05.09 14:37:44.004 GMT: [DEBUG]   
2022.05.09 14:37:44.004 GMT: [DEBUG]  Job being traversed is inference_ID0_ID0000133 
2022.05.09 14:37:44.004 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.004 GMT: [DEBUG]  Parents of job:{} 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Adding relation inference_ID0_ID0000133 -> stage_out_local_local_0_9 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Adding relation inference_ID0_ID0000133 -> stage_out_local_local_0_9 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Directory for job plot_ID1_ID0000030 is plot 
2022.05.09 14:37:44.005 GMT: [DEBUG]   
2022.05.09 14:37:44.005 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000030 
2022.05.09 14:37:44.005 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000029,} 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Adding jobs for staging out data from site local 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_0 
2022.05.09 14:37:44.005 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_0 is local 
2022.05.09 14:37:44.006 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.006 GMT: [DEBUG]  Creating a default TC entry for pegasus::transfer at site local 
2022.05.09 14:37:44.006 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.006 GMT: [DEBUG]  Created entry with path /software/tools/pegasus/5.0/bin/../bin/pegasus-transfer 
2022.05.09 14:37:44.007 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_1 
2022.05.09 14:37:44.007 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_1 is local 
2022.05.09 14:37:44.007 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.008 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_2 
2022.05.09 14:37:44.008 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_2 is local 
2022.05.09 14:37:44.008 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_3 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_3 is local 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_4 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_4 is local 
2022.05.09 14:37:44.009 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_5 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_5 is local 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_6 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_6 is local 
2022.05.09 14:37:44.010 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_7 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_7 is local 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_8 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_8 is local 
2022.05.09 14:37:44.011 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Adding stage-out job stage_out_local_local_0_9 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Non Third Party Transfer site for transfer job stage_out_local_local_0_9 is local 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource local of type INSTALLED 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Adding relation plot_ID1_ID0000030 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Adding relation plot_ID1_ID0000030 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Directory for job plot_ID1_ID0000148 is plot 
2022.05.09 14:37:44.012 GMT: [DEBUG]   
2022.05.09 14:37:44.012 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000148 
2022.05.09 14:37:44.012 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000147,} 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Adding relation plot_ID1_ID0000148 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.012 GMT: [DEBUG]  Adding relation plot_ID1_ID0000148 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000026 is plot 
2022.05.09 14:37:44.013 GMT: [DEBUG]   
2022.05.09 14:37:44.013 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000026 
2022.05.09 14:37:44.013 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000025,} 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000026 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000026 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000150 is plot 
2022.05.09 14:37:44.013 GMT: [DEBUG]   
2022.05.09 14:37:44.013 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000150 
2022.05.09 14:37:44.013 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000149,} 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000150 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000150 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000028 is plot 
2022.05.09 14:37:44.013 GMT: [DEBUG]   
2022.05.09 14:37:44.013 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000028 
2022.05.09 14:37:44.013 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000027,} 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000028 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000028 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000144 is plot 
2022.05.09 14:37:44.013 GMT: [DEBUG]   
2022.05.09 14:37:44.013 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000144 
2022.05.09 14:37:44.013 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000143,} 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000144 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000144 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000022 is plot 
2022.05.09 14:37:44.013 GMT: [DEBUG]   
2022.05.09 14:37:44.013 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000022 
2022.05.09 14:37:44.013 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000021,} 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000022 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Adding relation plot_ID1_ID0000022 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.013 GMT: [DEBUG]  Directory for job plot_ID1_ID0000146 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000146 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000145,} 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000146 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000146 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Directory for job plot_ID1_ID0000024 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000024 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000023,} 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000024 -> stage_out_local_local_1_8 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000024 -> stage_out_local_local_1_8 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Directory for job plot_ID1_ID0000142 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000142 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000141,} 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000142 -> stage_out_local_local_1_9 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000142 -> stage_out_local_local_1_9 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Directory for job plot_ID1_ID0000038 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000038 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000037,} 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000038 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000038 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Directory for job plot_ID1_ID0000158 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000158 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000157,} 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000158 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Adding relation plot_ID1_ID0000158 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Directory for job plot_ID1_ID0000040 is plot 
2022.05.09 14:37:44.014 GMT: [DEBUG]   
2022.05.09 14:37:44.014 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000040 
2022.05.09 14:37:44.014 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.014 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000039,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000040 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000040 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000160 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.015 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000160 
2022.05.09 14:37:44.015 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000159,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000160 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000160 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000034 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.015 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000034 
2022.05.09 14:37:44.015 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000033,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000034 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000034 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000154 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.015 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000154 
2022.05.09 14:37:44.015 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000153,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000154 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000154 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000036 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.015 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000036 
2022.05.09 14:37:44.015 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000035,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000036 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000036 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000156 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.015 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000156 
2022.05.09 14:37:44.015 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000155,} 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000156 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Adding relation plot_ID1_ID0000156 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.015 GMT: [DEBUG]  Directory for job plot_ID1_ID0000032 is plot 
2022.05.09 14:37:44.015 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000032 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000031,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000032 -> stage_out_local_local_1_8 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000032 -> stage_out_local_local_1_8 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Directory for job plot_ID1_ID0000152 is plot 
2022.05.09 14:37:44.016 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000152 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000151,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000152 -> stage_out_local_local_1_9 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000152 -> stage_out_local_local_1_9 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Directory for job plot_ID1_ID0000170 is plot 
2022.05.09 14:37:44.016 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000170 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000169,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000170 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000170 -> stage_out_local_local_1_0 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Directory for job plot_ID1_ID0000048 is plot 
2022.05.09 14:37:44.016 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000048 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000047,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000048 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000048 -> stage_out_local_local_1_1 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Directory for job plot_ID1_ID0000050 is plot 
2022.05.09 14:37:44.016 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000050 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000049,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000050 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000050 -> stage_out_local_local_1_2 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Directory for job plot_ID1_ID0000166 is plot 
2022.05.09 14:37:44.016 GMT: [DEBUG]   
2022.05.09 14:37:44.016 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000166 
2022.05.09 14:37:44.016 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000165,} 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000166 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.016 GMT: [DEBUG]  Adding relation plot_ID1_ID0000166 -> stage_out_local_local_1_3 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Directory for job plot_ID1_ID0000044 is plot 
2022.05.09 14:37:44.017 GMT: [DEBUG]   
2022.05.09 14:37:44.017 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000044 
2022.05.09 14:37:44.017 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000043,} 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000044 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000044 -> stage_out_local_local_1_4 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Directory for job plot_ID1_ID0000168 is plot 
2022.05.09 14:37:44.017 GMT: [DEBUG]   
2022.05.09 14:37:44.017 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000168 
2022.05.09 14:37:44.017 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000167,} 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000168 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000168 -> stage_out_local_local_1_5 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Directory for job plot_ID1_ID0000046 is plot 
2022.05.09 14:37:44.017 GMT: [DEBUG]   
2022.05.09 14:37:44.017 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000046 
2022.05.09 14:37:44.017 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000045,} 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000046 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000046 -> stage_out_local_local_1_6 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Directory for job plot_ID1_ID0000162 is plot 
2022.05.09 14:37:44.017 GMT: [DEBUG]   
2022.05.09 14:37:44.017 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000162 
2022.05.09 14:37:44.017 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000161,} 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000162 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Adding relation plot_ID1_ID0000162 -> stage_out_local_local_1_7 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Directory for job plot_ID1_ID0000164 is plot 
2022.05.09 14:37:44.017 GMT: [DEBUG]   
2022.05.09 14:37:44.017 GMT: [DEBUG]  Job being traversed is plot_ID1_ID0000164 
2022.05.09 14:37:44.017 GMT: [DEBUG]  To be run at condorpool_symlink 
2022.05.09 14:37:44.017 GMT: [DEBUG]  Parents of job:{inference_ID0_ID0000163,} 
2022.05.09 14:37:44.018 GMT: [DEBUG]  Adding relation plot_ID1_ID0000164 -> stage_out_local_local_1_8 
